16281
 0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 5.000000000000000000e+01  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 1.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 1.500000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 2.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 2.500000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 3.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 3.500000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 4.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 4.500000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 5.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 5.500000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 6.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 6.500000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
 7.000000000000000000e+02  0.000000000000000000e+00  1.000000000000000000e+03  0.000000000000000000e+00  0.000000000000000000e+00  1.000000000000000000e+03
